,OPEN_TIME,PREDICTION
42670,1660867200000.0,0.2765723145545935
42671,1660870800000.0,0.25460736621926855
42672,1660874400000.0,0.2659664088132403
42673,1660878000000.0,0.2627360854836097
42674,1660881600000.0,0.264828348690477
42675,1660885200000.0,0.2780036039860465
42676,1660888800000.0,0.26108941314351025
42677,1660892400000.0,0.29077157762150413
42678,1660896000000.0,0.29702197452671214
42679,1660899600000.0,0.336067858142153
42680,1660903200000.0,0.3396495728901233
42681,1660906800000.0,0.3407242291082043
42682,1660910400000.0,0.3367961360969288
42683,1660914000000.0,0.34407355385455607
42684,1660917600000.0,0.33453118266183207
42685,1660921200000.0,0.35823946396811723
42686,1660924800000.0,0.34323451258261156
42687,1660928400000.0,0.3393256607511824
42688,1660932000000.0,0.3391335377610866
42689,1660935600000.0,0.39563277589942863
42690,1660939200000.0,0.3403425272138806
42691,1660942800000.0,0.3538509554724998
42692,1660946400000.0,0.35841292067994185
42693,1660950000000.0,0.3949281997524745
42694,1660953600000.0,0.3947554596343353
42695,1660957200000.0,0.37362005860984243
42696,1660960800000.0,0.3736758525460694
42697,1660964400000.0,0.3761119577126283
42698,1660968000000.0,0.37741586383297515
42699,1660971600000.0,0.339986072734949
42700,1660975200000.0,0.37579440839187883
42701,1660978800000.0,0.3323929897175287
42702,1660982400000.0,0.33918400787420616
42703,1660986000000.0,0.3833447099438526
42704,1660989600000.0,0.3695895492304656
42705,1660993200000.0,0.3764413391532455
42706,1660996800000.0,0.36890981882944074
42707,1661000400000.0,0.38123699522160887
42708,1661004000000.0,0.365440749012935
42709,1661007600000.0,0.3750221458280468
42710,1661011200000.0,0.3678411262744142
42711,1661014800000.0,0.37934643555432646
42712,1661018400000.0,0.3826934418576706
42713,1661022000000.0,0.3835500639892214
42714,1661025600000.0,0.3821509948706935
42715,1661029200000.0,0.38763727712080837
42716,1661032800000.0,0.39768584890125486
42717,1661036400000.0,0.3950009818996673
42718,1661040000000.0,0.39288664561782255
42719,1661043600000.0,0.393948960879095
42720,1661047200000.0,0.39042777658096167
42721,1661050800000.0,0.3907421432512415
42722,1661054400000.0,0.39079173724963173
42723,1661058000000.0,0.39038053306527815
42724,1661061600000.0,0.3925009998768007
42725,1661065200000.0,0.3981175208235707
42726,1661068800000.0,0.38972590171622634
42727,1661072400000.0,0.361856247975538
42728,1661076000000.0,0.36422657096579447
42729,1661079600000.0,0.36603232824456167
42730,1661083200000.0,0.3643571167366607
42731,1661086800000.0,0.3637701060119563
42732,1661090400000.0,0.3726859579053055
42733,1661094000000.0,0.36930427827563844
42734,1661097600000.0,0.3698797089948111
42735,1661101200000.0,0.3668549060313582
42736,1661104800000.0,0.36792081581223485
42737,1661108400000.0,0.3649353784611096
42738,1661112000000.0,0.3637701060119563
42739,1661115600000.0,0.3618218066788686
42740,1661119200000.0,0.40591882020018544
42741,1661122800000.0,0.40238942427083724
42742,1661126400000.0,0.4000899601415119
42743,1661130000000.0,0.4052372729925424
42744,1661133600000.0,0.4034865821000606
42745,1661137200000.0,0.40470026529487635
42746,1661140800000.0,0.4149705294894868
42747,1661144400000.0,0.4126148250120812
42748,1661148000000.0,0.4212860499496829
42749,1661151600000.0,0.4215613220502621
42750,1661155200000.0,0.43714497730289253
42751,1661158800000.0,0.432853356465119
42752,1661162400000.0,0.4380903082109243
42753,1661166000000.0,0.438434137990135
42754,1661169600000.0,0.4319752231029663
42755,1661173200000.0,0.44282906631367963
42756,1661176800000.0,0.42103784285369283
42757,1661180400000.0,0.41061250401992355
42758,1661184000000.0,0.39299646462831955
42759,1661187600000.0,0.3965896831160663
42760,1661191200000.0,0.4131564947644676
42761,1661194800000.0,0.4217335099061186
42762,1661198400000.0,0.41650915534562916
42763,1661202000000.0,0.38575216514609556
42764,1661205600000.0,0.41604903717314606
42765,1661209200000.0,0.4107246939086554
42766,1661212800000.0,0.38798611174469744
42767,1661216400000.0,0.39479898095021837
42768,1661220000000.0,0.4050142804260361
42769,1661223600000.0,0.3997076437766568
42770,1661227200000.0,0.4055262824751464
42771,1661230800000.0,0.40165515105313165
42772,1661234400000.0,0.425769368522746
42773,1661238000000.0,0.4178961884252615
42774,1661241600000.0,0.41184155670932043
42775,1661245200000.0,0.39580147745698335
42776,1661248800000.0,0.3969292494909896
42777,1661252400000.0,0.39975091272086904
42778,1661256000000.0,0.39326763336542603
42779,1661259600000.0,0.39832035530903576
42780,1661263200000.0,0.39443729570710523
42781,1661266800000.0,0.4022526383981305
42782,1661270400000.0,0.37295243758950086
42783,1661274000000.0,0.3735806436371765
42784,1661277600000.0,0.4030999993770243
42785,1661281200000.0,0.36555329870980263
42786,1661284800000.0,0.36154165872116156
42787,1661288400000.0,0.3794126139594317
42788,1661292000000.0,0.3676148774087686
42789,1661295600000.0,0.3708927590603205
42790,1661299200000.0,0.37449204888518545
42791,1661302800000.0,0.38360994467451676
42792,1661306400000.0,0.40502717002563465
42793,1661310000000.0,0.4117887306800672
42794,1661313600000.0,0.40900376722703435
42795,1661317200000.0,0.4086242459709034
42796,1661320800000.0,0.3870751556920404
42797,1661324400000.0,0.3831703621909433
42798,1661328000000.0,0.41248757262384234
42799,1661331600000.0,0.4112152785380424
42800,1661335200000.0,0.41606158899866935
42801,1661338800000.0,0.41807108543057037
42802,1661342400000.0,0.37504544895531294
42803,1661346000000.0,0.37303157669638365
42804,1661349600000.0,0.37052556122611024
42805,1661353200000.0,0.36823996265472386
42806,1661356800000.0,0.36021648636750625
42807,1661360400000.0,0.3690903214349721
42808,1661364000000.0,0.3542689437716366
42809,1661367600000.0,0.3509975478760278
42810,1661371200000.0,0.3625176334449054
42811,1661374800000.0,0.36600027178631683
42812,1661378400000.0,0.3624411217260549
42813,1661382000000.0,0.36470774654765303
42814,1661385600000.0,0.3838994171269851
42815,1661389200000.0,0.3784722471707513
42816,1661392800000.0,0.383032080192056
42817,1661396400000.0,0.38460930804128934
42818,1661400000000.0,0.3808861824726019
42819,1661403600000.0,0.3792085692181635
42820,1661407200000.0,0.3785906387887951
42821,1661410800000.0,0.3598850228348738
42822,1661414400000.0,0.34698662246280615
42823,1661418000000.0,0.3622334059716319
42824,1661421600000.0,0.33082009472411117
42825,1661425200000.0,0.34906461341303163
42826,1661428800000.0,0.35635123468593677
42827,1661432400000.0,0.343805255545293
42828,1661436000000.0,0.3460021232168484
42829,1661439600000.0,0.35094852597131615
42830,1661443200000.0,0.351015879016808
42831,1661446800000.0,0.35518572505249435
42832,1661450400000.0,0.35948901724849586
42833,1661454000000.0,0.34978820432658775
42834,1661457600000.0,0.340647880060515
42835,1661461200000.0,0.3373651219815125
42836,1661464800000.0,0.34148672648960515
42837,1661468400000.0,0.3416920271856329
42838,1661472000000.0,0.3385406162569212
42839,1661475600000.0,0.33754213919301546
42840,1661479200000.0,0.33549131944888244
42841,1661482800000.0,0.335626427119543
42842,1661486400000.0,0.3383931560379095
42843,1661490000000.0,0.33193183478493526
42844,1661493600000.0,0.33680666855295105
42845,1661497200000.0,0.33633997015843914
42846,1661500800000.0,0.3263709345369055
42847,1661504400000.0,0.32451809567711726
42848,1661508000000.0,0.3314090103151716
42849,1661511600000.0,0.3203059192863366
42850,1661515200000.0,0.36004924127777416
42851,1661518800000.0,0.25907000945662867
42852,1661522400000.0,0.2707474832356945
42853,1661526000000.0,0.35861905141390715
42854,1661529600000.0,0.3535663670535951
42855,1661533200000.0,0.33978776654441967
42856,1661536800000.0,0.34185988162696296
42857,1661540400000.0,0.3479016259260854
42858,1661544000000.0,0.3489514134955455
42859,1661547600000.0,0.38385660989976833
42860,1661551200000.0,0.3890264686184364
42861,1661554800000.0,0.37830418979566816
42862,1661558400000.0,0.3691852813097659
42863,1661562000000.0,0.3808961719910611
42864,1661565600000.0,0.3784362489965636
42865,1661569200000.0,0.3700607647969839
42866,1661572800000.0,0.36813895587797985
42867,1661576400000.0,0.3683668420508189
42868,1661580000000.0,0.3765721724671259
42869,1661583600000.0,0.36976357755481
42870,1661587200000.0,0.3720182375978821
42871,1661590800000.0,0.368753928651504
42872,1661594400000.0,0.36848697504921657
42873,1661598000000.0,0.3686636379712054
42874,1661601600000.0,0.3699216799632419
42875,1661605200000.0,0.37317860477377757
42876,1661608800000.0,0.3752592916686426
42877,1661612400000.0,0.37533655985231906
42878,1661616000000.0,0.37428099251404157
42879,1661619600000.0,0.37176324598539684
42880,1661623200000.0,0.36687247319462435
42881,1661626800000.0,0.3733351987097145
42882,1661630400000.0,0.37656715494962684
42883,1661634000000.0,0.3744295072779872
42884,1661637600000.0,0.3762490048231558
42885,1661641200000.0,0.37587891831485004
42886,1661644800000.0,0.3675082210570251
42887,1661648400000.0,0.36775521703951736
42888,1661652000000.0,0.3644712388019477
42889,1661655600000.0,0.3649806125686023
42890,1661659200000.0,0.3642881635111022
42891,1661662800000.0,0.3670711987367794
42892,1661666400000.0,0.3623042965630428
42893,1661670000000.0,0.3599320643007283
42894,1661673600000.0,0.3678762357638847
42895,1661677200000.0,0.36438669905439536
42896,1661680800000.0,0.3670787170122023
42897,1661684400000.0,0.38129249899722545
42898,1661688000000.0,0.3811155451490328
42899,1661691600000.0,0.36268983686839884
42900,1661695200000.0,0.3705176679103844
42901,1661698800000.0,0.37561381580850506
42902,1661702400000.0,0.36051685162765124
42903,1661706000000.0,0.37892263616004673
42904,1661709600000.0,0.37835288528400507
42905,1661713200000.0,0.37265159953483307
42906,1661716800000.0,0.3743858171227731
42907,1661720400000.0,0.3814170088209755
42908,1661724000000.0,0.42900839007019853
42909,1661727600000.0,0.4200440495729026
42910,1661731200000.0,0.4272970646031471
42911,1661734800000.0,0.44011283654590444
42912,1661738400000.0,0.44347289130628087
42913,1661742000000.0,0.44454440873254075
42914,1661745600000.0,0.4278668633209447
42915,1661749200000.0,0.4394395787886644
42916,1661752800000.0,0.4446078058549746
42917,1661756400000.0,0.43736255710537447
42918,1661760000000.0,0.44134837105098285
42919,1661763600000.0,0.4195735446629456
42920,1661767200000.0,0.4262900017279316
42921,1661770800000.0,0.4024737790569853
42922,1661774400000.0,0.43424076670834616
42923,1661778000000.0,0.4262007563941464
42924,1661781600000.0,0.41853449172696194
42925,1661785200000.0,0.412006332678938
42926,1661788800000.0,0.38133287509962627
42927,1661792400000.0,0.37486474297599964
42928,1661796000000.0,0.3943656452030972
42929,1661799600000.0,0.37218445323758637
42930,1661803200000.0,0.40461104436319867
42931,1661806800000.0,0.4205738407876089
42932,1661810400000.0,0.4234393688244552
42933,1661814000000.0,0.41631380898138814
42934,1661817600000.0,0.40323422517548496
42935,1661821200000.0,0.392587254661974
42936,1661824800000.0,0.3829444632940146
42937,1661828400000.0,0.3716000608566322
42938,1661832000000.0,0.378728828583356
42939,1661835600000.0,0.37780628026822144
42940,1661839200000.0,0.3755092730018184
42941,1661842800000.0,0.37836929785867035
42942,1661846400000.0,0.3665411094832325
42943,1661850000000.0,0.3432883576524257
42944,1661853600000.0,0.36634634989289794
42945,1661857200000.0,0.3304949282950638
42946,1661860800000.0,0.3739390770063128
42947,1661864400000.0,0.39802307135125153
42948,1661868000000.0,0.43868012653092253
42949,1661871600000.0,0.42263139786741
42950,1661875200000.0,0.448150942567274
42951,1661878800000.0,0.4290328819451058
42952,1661882400000.0,0.41670933410082606
42953,1661886000000.0,0.4071412476245605
42954,1661889600000.0,0.40376042666172685
42955,1661893200000.0,0.41413393350022204
42956,1661896800000.0,0.405469537308532
42957,1661900400000.0,0.40351582417925097
42958,1661904000000.0,0.4000097847023158
42959,1661907600000.0,0.3980008807295633
42960,1661911200000.0,0.3894342007049447
42961,1661914800000.0,0.39374017400954137
42962,1661918400000.0,0.3731865056137522
42963,1661922000000.0,0.34265909850732185
42964,1661925600000.0,0.34493717373364124
42965,1661929200000.0,0.39472627511237734
42966,1661932800000.0,0.39517012376942334
42967,1661936400000.0,0.3896853855288516
42968,1661940000000.0,0.4038988854498858
42969,1661943600000.0,0.3888689880024095
42970,1661947200000.0,0.3957361638543607
42971,1661950800000.0,0.3958644905240705
42972,1661954400000.0,0.3965549823012693
42973,1661958000000.0,0.34168207090331526
42974,1661961600000.0,0.34564736744895463
42975,1661965200000.0,0.34708600055233857
42976,1661968800000.0,0.345320464221728
42977,1661972400000.0,0.347549652534025
42978,1661976000000.0,0.31089972148142897
42979,1661979600000.0,0.34094172640375087
42980,1661983200000.0,0.3267556169834205
42981,1661986800000.0,0.3415835880789277
42982,1661990400000.0,0.33745561403593277
42983,1661994000000.0,0.375818505234219
42984,1661997600000.0,0.39931748647744153
42985,1662001200000.0,0.3933031010466809
42986,1662004800000.0,0.396643179920564
42987,1662008400000.0,0.40417379922273916
42988,1662012000000.0,0.40085563518443024
42989,1662015600000.0,0.3983836186933153
42990,1662019200000.0,0.40732488948433787
42991,1662022800000.0,0.3415894714813591
42992,1662026400000.0,0.3902481923810547
42993,1662030000000.0,0.3940970892514165
42994,1662033600000.0,0.3803003073477724
42995,1662037200000.0,0.4018003787947221
42996,1662040800000.0,0.4435063504962232
42997,1662044400000.0,0.422804583534042
42998,1662048000000.0,0.4316653143995173
42999,1662051600000.0,0.4267485128583638
43000,1662055200000.0,0.4173651399610017
43001,1662058800000.0,0.40497209867256484
43002,1662062400000.0,0.4101249621250442
43003,1662066000000.0,0.39619918223726175
43004,1662069600000.0,0.3976109195737232
43005,1662073200000.0,0.40599745550884214
43006,1662076800000.0,0.3990005987370394
43007,1662080400000.0,0.3941538829002906
43008,1662084000000.0,0.39945938600797076
43009,1662087600000.0,0.4047524630769188
43010,1662091200000.0,0.38391268646673565
43011,1662094800000.0,0.38413308112772593
43012,1662098400000.0,0.3941151181465636
43013,1662102000000.0,0.3858914513512586
43014,1662105600000.0,0.3933893887442087
43015,1662109200000.0,0.3868242867685076
43016,1662112800000.0,0.39611312121008097
43017,1662116400000.0,0.3773767299290132
43018,1662120000000.0,0.3809203341223168
43019,1662123600000.0,0.3585604187305878
43020,1662127200000.0,0.38322164271570536
43021,1662130800000.0,0.35642072772919786
43022,1662134400000.0,0.3868204937769805
43023,1662138000000.0,0.3780584555621592
43024,1662141600000.0,0.3898180153268412
43025,1662145200000.0,0.37018126881517477
43026,1662148800000.0,0.3895182380235732
43027,1662152400000.0,0.3833912782100121
43028,1662156000000.0,0.37956097803652145
43029,1662159600000.0,0.3816543844344327
43030,1662163200000.0,0.37111823887484774
43031,1662166800000.0,0.3677297784515968
43032,1662170400000.0,0.36997858853200233
43033,1662174000000.0,0.38847305255182524
43034,1662177600000.0,0.3876113635475065
43035,1662181200000.0,0.37934002317366283
43036,1662184800000.0,0.39049694516466954
43037,1662188400000.0,0.3886005296746351
43038,1662192000000.0,0.37242457402912166
43039,1662195600000.0,0.3776904808368645
43040,1662199200000.0,0.36883922982233286
43041,1662202800000.0,0.3842795336951206
43042,1662206400000.0,0.3873292287659477
43043,1662210000000.0,0.3854234314444499
43044,1662213600000.0,0.38559133726735295
43045,1662217200000.0,0.38193504060101846
43046,1662220800000.0,0.3943857843565812
43047,1662224400000.0,0.39470479267436376
43048,1662228000000.0,0.39070167066019645
43049,1662231600000.0,0.3966230220727685
43050,1662235200000.0,0.39473217487281825
43051,1662238800000.0,0.3962936893360132
43052,1662242400000.0,0.39367053166930777
43053,1662246000000.0,0.3899187779418423
43054,1662249600000.0,0.38066069524367874
43055,1662253200000.0,0.3884366026712211
43056,1662256800000.0,0.3869504801514244
43057,1662260400000.0,0.3832126296828288
43058,1662264000000.0,0.3859777133643244
43059,1662267600000.0,0.3899187779418423
43060,1662271200000.0,0.3936107780210758
43061,1662274800000.0,0.3995801088317626
43062,1662278400000.0,0.4064586468060279
43063,1662282000000.0,0.4036814430274438
43064,1662285600000.0,0.38949111344639525
43065,1662289200000.0,0.38920152191824575
43066,1662292800000.0,0.38517956988980157
43067,1662296400000.0,0.3760740833518324
43068,1662300000000.0,0.3905921824549551
43069,1662303600000.0,0.39134424431266124
43070,1662307200000.0,0.38804598029398646
43071,1662310800000.0,0.3840906036433367
43072,1662314400000.0,0.3883495286130068
43073,1662318000000.0,0.38485198774599516
43074,1662321600000.0,0.38195538421379127
43075,1662325200000.0,0.3925889607619926
43076,1662328800000.0,0.3705682781911258
43077,1662332400000.0,0.37566169352827017
43078,1662336000000.0,0.38930278703485754
43079,1662339600000.0,0.3736257134388312
43080,1662343200000.0,0.3791410189405564
43081,1662346800000.0,0.38597003677113534
43082,1662350400000.0,0.37457562421212204
43083,1662354000000.0,0.38347245030135296
43084,1662357600000.0,0.3956692770977586
43085,1662361200000.0,0.38919972588029345
43086,1662364800000.0,0.3958742397527396
43087,1662368400000.0,0.3917159309841128
43088,1662372000000.0,0.3934714379787357
43089,1662375600000.0,0.3983106668169533
43090,1662379200000.0,0.39438235489532003
43091,1662382800000.0,0.3842117135133955
43092,1662386400000.0,0.38173148066317114
43093,1662390000000.0,0.3777079886107042
43094,1662393600000.0,0.37681469551032065
43095,1662397200000.0,0.3813994664427243
43096,1662400800000.0,0.3780082172735111
43097,1662404400000.0,0.3742292914980499
43098,1662408000000.0,0.3874473697864721
43099,1662411600000.0,0.3818723100259188
43100,1662415200000.0,0.38373364239555807
43101,1662418800000.0,0.3745203437432535
43102,1662422400000.0,0.37238985888724396
43103,1662426000000.0,0.34113077174089074
43104,1662429600000.0,0.33932494256562346
43105,1662433200000.0,0.36137118648351624
43106,1662436800000.0,0.3664658055897705
43107,1662440400000.0,0.3576326172126298
43108,1662444000000.0,0.35007397162079723
43109,1662447600000.0,0.33816204100929753
43110,1662451200000.0,0.3278469362490477
43111,1662454800000.0,0.34497942902958445
43112,1662458400000.0,0.3381982695494751
43113,1662462000000.0,0.3393288131108678
43114,1662465600000.0,0.34259925639346195
43115,1662469200000.0,0.34411316497600064
43116,1662472800000.0,0.3583033080003305
43117,1662476400000.0,0.3731650994302006
43118,1662480000000.0,0.3713015066734809
43119,1662483600000.0,0.37504335199959066
43120,1662487200000.0,0.43325844093776644
43121,1662490800000.0,0.43559982672855724
43122,1662494400000.0,0.44236689407272256
43123,1662498000000.0,0.4371416936076785
43124,1662501600000.0,0.43861399634491444
43125,1662505200000.0,0.44231571933992664
43126,1662508800000.0,0.4614649496038719
43127,1662512400000.0,0.4511029071956268
43128,1662516000000.0,0.4421062986751036
43129,1662519600000.0,0.45788198650986806
43130,1662523200000.0,0.4359997337453814
43131,1662526800000.0,0.44460485110046893
43132,1662530400000.0,0.4495481236952272
43133,1662534000000.0,0.4545725299594622
43134,1662537600000.0,0.4612033238152007
43135,1662541200000.0,0.4767934784550462
43136,1662544800000.0,0.4767738072849433
43137,1662548400000.0,0.47192354644325624
43138,1662552000000.0,0.47060501262410487
43139,1662555600000.0,0.46531193553357925
43140,1662559200000.0,0.4628614207729042
43141,1662562800000.0,0.4568531941820301
43142,1662566400000.0,0.4616267260294619
43143,1662570000000.0,0.44573733270023097
43144,1662573600000.0,0.4436572662736879
43145,1662577200000.0,0.44248276301503153
43146,1662580800000.0,0.4431721306446972
43147,1662584400000.0,0.3924682476482367
43148,1662588000000.0,0.3865159017314035
43149,1662591600000.0,0.43068714512963396
43150,1662595200000.0,0.4211422077201508
43151,1662598800000.0,0.41960306096619276
43152,1662602400000.0,0.42008364771545736
43153,1662606000000.0,0.42402535955055504
43154,1662609600000.0,0.4344622333009568
43155,1662613200000.0,0.39261715541231923
43156,1662616800000.0,0.47832488981676724
43157,1662620400000.0,0.4670997133768453
43158,1662624000000.0,0.4776710578864822
43159,1662627600000.0,0.5027289763908697
43160,1662631200000.0,0.5125650751125398
43161,1662634800000.0,0.5143392449668678
43162,1662638400000.0,0.5133586085476906
43163,1662642000000.0,0.5355711503214546
43164,1662645600000.0,0.5521779440143757
43165,1662649200000.0,0.5458156920994712
43166,1662652800000.0,0.5466409596783866
43167,1662656400000.0,0.5330465648388604
43168,1662660000000.0,0.516419122283517
43169,1662663600000.0,0.5218888637272844
43170,1662667200000.0,0.5212246808929002
43171,1662670800000.0,0.5170414611991556
43172,1662674400000.0,0.5277864853402607
43173,1662678000000.0,0.5202356596111559
43174,1662681600000.0,0.5532498925390623
43175,1662685200000.0,0.48555582437375067
43176,1662688800000.0,0.48545707371345387
43177,1662692400000.0,0.4470029442028248
43178,1662696000000.0,0.4294096778265799
43179,1662699600000.0,0.44982993537558413
43180,1662703200000.0,0.4380246240908271
43181,1662706800000.0,0.4376826968895251
43182,1662710400000.0,0.4292324873765832
43183,1662714000000.0,0.4130744713271266
43184,1662717600000.0,0.42163656380496883
43185,1662721200000.0,0.42597405591316445
43186,1662724800000.0,0.4295402905658193
43187,1662728400000.0,0.43326257187753076
43188,1662732000000.0,0.38975818581233695
43189,1662735600000.0,0.3975820448124991
43190,1662739200000.0,0.38248544454534766
43191,1662742800000.0,0.37316124290674274
43192,1662746400000.0,0.38734679070598715
43193,1662750000000.0,0.3804801708955708
43194,1662753600000.0,0.38545822948624164
43195,1662757200000.0,0.3812958151313491
43196,1662760800000.0,0.35001889772576655
43197,1662764400000.0,0.36106568742042383
43198,1662768000000.0,0.36141736304061367
43199,1662771600000.0,0.363381931027135
43200,1662775200000.0,0.3683205923992655
43201,1662778800000.0,0.3677259845046659
43202,1662782400000.0,0.3582757162814865
43203,1662786000000.0,0.36313926675417296
43204,1662789600000.0,0.3675035954211481
43205,1662793200000.0,0.37433671260520657
43206,1662796800000.0,0.3700043690661091
43207,1662800400000.0,0.3725406940691424
43208,1662804000000.0,0.3788776928736956
43209,1662807600000.0,0.37539203164306695
43210,1662811200000.0,0.38681466439727863
43211,1662814800000.0,0.3833563635071083
43212,1662818400000.0,0.38793663966721736
43213,1662822000000.0,0.37967886358011577
43214,1662825600000.0,0.3754483168612645
43215,1662829200000.0,0.3841506442164017
43216,1662832800000.0,0.38876235652295366
43217,1662836400000.0,0.3836004131680515
43218,1662840000000.0,0.3808186938348895
43219,1662843600000.0,0.3863496742176651
43220,1662847200000.0,0.38142563001522595
43221,1662850800000.0,0.3926450249367537
43222,1662854400000.0,0.38292473708522945
43223,1662858000000.0,0.3882979444650549
43224,1662861600000.0,0.3782077992014911
43225,1662865200000.0,0.3905966194864285
43226,1662868800000.0,0.37793568988531956
43227,1662872400000.0,0.38335375978670294
43228,1662876000000.0,0.386836023473281
43229,1662879600000.0,0.38923967294806117
43230,1662883200000.0,0.38372527851334187
43231,1662886800000.0,0.38424433453893364
43232,1662890400000.0,0.3852399568929657
43233,1662894000000.0,0.39584095829278926
43234,1662897600000.0,0.3997995173706317
43235,1662901200000.0,0.399065863256612
43236,1662904800000.0,0.39671024077669365
43237,1662908400000.0,0.3967410107784373
43238,1662912000000.0,0.3974814453911554
43239,1662915600000.0,0.39584095829278926
43240,1662919200000.0,0.399065863256612
43241,1662922800000.0,0.39537417595727425
43242,1662926400000.0,0.39584095829278926
43243,1662930000000.0,0.4015117341014525
43244,1662933600000.0,0.3879892404496657
43245,1662937200000.0,0.40352250147484997
43246,1662940800000.0,0.3902963658349888
43247,1662944400000.0,0.40382830100054823
43248,1662948000000.0,0.4044632930475801
43249,1662951600000.0,0.3887756553246281
43250,1662955200000.0,0.3783994740006773
43251,1662958800000.0,0.3820392222830965
43252,1662962400000.0,0.38244308298014384
43253,1662966000000.0,0.37012431616955416
43254,1662969600000.0,0.3584372168783406
43255,1662973200000.0,0.3710683401958746
43256,1662976800000.0,0.3668142183431243
43257,1662980400000.0,0.353739520213394
43258,1662984000000.0,0.34115979575231586
43259,1662987600000.0,0.3404254091821766
43260,1662991200000.0,0.367958641655929
43261,1662994800000.0,0.3068602877037047
43262,1662998400000.0,0.31322800605982426
43263,1663002000000.0,0.30016377181733334
43264,1663005600000.0,0.286965637634825
43265,1663009200000.0,0.27754167441963046
43266,1663012800000.0,0.2816813563493639
43267,1663016400000.0,0.2715101104366696
43268,1663020000000.0,0.2702120406187312
43269,1663023600000.0,0.26066854782479965
43270,1663027200000.0,0.25567880090890793
43271,1663030800000.0,0.2642095059362079
43272,1663034400000.0,0.24091942984037876
43273,1663038000000.0,0.23713772731824442
43274,1663041600000.0,0.22895577555381055
43275,1663045200000.0,0.23039662507384176
43276,1663048800000.0,0.24534976754819185
43277,1663052400000.0,0.23710916406714447
43278,1663056000000.0,0.2395403829786251
43279,1663059600000.0,0.2575475102388219
43280,1663063200000.0,0.22449516556755603
43281,1663066800000.0,0.21697911689412838
43282,1663070400000.0,0.21487050280710704
43283,1663074000000.0,0.3184502948288704
43284,1663077600000.0,0.31552171666017326
43285,1663081200000.0,0.3299111128780489
43286,1663084800000.0,0.34592471360084126
43287,1663088400000.0,0.34226037368889256
43288,1663092000000.0,0.3411633093288189
43289,1663095600000.0,0.3480301031884423
43290,1663099200000.0,0.3260421741935792
43291,1663102800000.0,0.3467451821020758
43292,1663106400000.0,0.34092591656004123
